,CustomerID,ItemCategory1,Item_Cat_1_count,Item_Cat_1_amount
4606,1000548,6,2,25089
4607,1000548,7,8,133826
4608,1000548,8,8,46672
4609,1000549,1,139,1996130
4610,1000549,10,9,207292
4611,1000549,11,30,165690
4612,1000549,12,2,2823
4613,1000549,13,10,9054
4614,1000549,14,3,41386
4615,1000549,15,6,105224
4616,1000549,16,33,555975
4617,1000549,18,2,5482
4618,1000549,2,27,314469
4619,1000549,3,19,239694
4620,1000549,4,15,37504
4621,1000549,5,177,1135013
4622,1000549,6,33,585247
4623,1000549,8,126,909621
4624,1000550,1,147,1953647
4625,1000550,10,4,84366
4626,1000550,11,16,77235
4627,1000550,13,1,561
4628,1000550,15,14,205987
4629,1000550,2,42,450947
4630,1000550,3,39,377773
4631,1000550,4,17,34997
4632,1000550,5,140,909102
4633,1000550,6,25,385428
4634,1000550,7,4,70173
4635,1000550,8,99,777130
4636,1000551,1,16,217723
4637,1000551,10,1,19066
4638,1000551,11,1,6094
4639,1000551,12,1,1413
4640,1000551,13,2,1539
4641,1000551,2,4,35756
4642,1000551,3,7,63284
4643,1000551,4,2,3531
4644,1000551,5,34,230850
4645,1000551,6,5,77350
4646,1000551,8,67,529861
4647,1000552,1,19,299564
4648,1000552,10,1,18753
4649,1000552,11,4,22681
4650,1000552,12,1,1424
4651,1000552,13,2,1514
4652,1000552,15,3,47137
4653,1000552,16,3,54275
4654,1000552,2,3,38807
4655,1000552,4,2,4916
4656,1000552,5,14,70870
4657,1000552,6,2,28777
4658,1000552,8,10,87754
4659,1000553,2,1,15934
4660,1000553,4,1,3549
4661,1000553,5,35,251898
4662,1000554,1,1,7613
4663,1000554,16,1,16784
4664,1000554,5,6,33463
4665,1000554,6,1,12654
4666,1000554,8,8,55685
4667,1000555,1,2,23370
4668,1000555,13,1,570
4669,1000555,16,1,16721
4670,1000555,2,1,9867
4671,1000555,3,14,158592
4672,1000555,5,5,29679
4673,1000555,6,1,20623
4674,1000555,8,3,26018
4675,1000556,1,31,366811
4676,1000556,10,1,18829
4677,1000556,12,5,7397
4678,1000556,14,1,18723
4679,1000556,15,3,42346
4680,1000556,2,12,133412
4681,1000556,3,14,136000
4682,1000556,4,17,42870
4683,1000556,5,34,212655
4684,1000556,8,9,63109
4685,1000557,1,12,198364
4686,1000557,10,1,18668
4687,1000557,15,3,42377
4688,1000557,16,1,12131
4689,1000557,2,1,12737
4690,1000557,3,1,10869
4691,1000557,4,1,2775
4692,1000557,5,3,17429
4693,1000557,6,1,16092
4694,1000557,8,5,37420
4695,1000559,1,1,19703
4696,1000559,15,1,12913
4697,1000559,16,1,20649
4698,1000559,5,1,5233
4699,1000559,8,6,37907
4700,1000560,1,63,965665
4701,1000560,18,1,3004
4702,1000560,2,6,71724
4703,1000560,4,2,4836
4704,1000560,5,2,13844
4705,1000560,8,4,33997
4706,1000560,9,1,23246
4707,1000561,1,3,50392
4708,1000561,11,3,22456
4709,1000561,2,3,10766
4710,1000561,3,1,10844
4711,1000561,4,2,4280
4712,1000561,5,2,17439
4713,1000561,6,1,20353
4714,1000561,8,3,20062
4715,1000562,1,15,217592
4716,1000562,16,1,16575
4717,1000562,5,1,3520
4718,1000562,6,1,12471
4719,1000563,1,69,663123
4720,1000563,10,2,33187
4721,1000563,11,18,55275
4722,1000563,13,2,1127
4723,1000563,15,22,228240
4724,1000563,18,1,3835
4725,1000563,2,21,176939
4726,1000563,3,32,279627
4727,1000563,4,6,10614
4728,1000563,5,8,35498
4729,1000563,6,1,8110
4730,1000563,8,11,81479
4731,1000563,9,1,9674
4732,1000564,1,4,70157
4733,1000564,11,1,2986
4734,1000564,12,1,1722
4735,1000564,15,1,17363
4736,1000564,4,1,3425
4737,1000564,6,1,16341
4738,1000564,7,1,8874
4739,1000564,8,12,92757
4740,1000565,1,3,39169
4741,1000565,11,4,15252
4742,1000565,4,1,2805
4743,1000565,5,1,6886
4744,1000565,6,1,16512
4745,1000565,8,3,20029
4746,1000566,1,105,1014032
4747,1000566,10,1,13837
4748,1000566,11,6,16934
4749,1000566,13,3,1721
4750,1000566,14,1,7659
4751,1000566,15,5,51385
4752,1000566,16,5,62157
4753,1000566,2,15,129686
4754,1000566,3,22,190040
4755,1000566,4,5,12627
4756,1000566,5,102,509701
4757,1000566,6,4,61737
4758,1000566,8,6,33850
4759,1000566,9,1,9336
4760,1000567,1,27,497636
4761,1000567,11,2,13335
4762,1000567,2,11,159718
4763,1000567,5,2,12386
4764,1000567,8,1,9871
4765,1000568,1,8,140314
4766,1000568,13,2,1540
4767,1000568,5,2,16017
4768,1000568,6,1,20029
4769,1000568,8,4,35983
4770,1000569,1,16,213661
4771,1000569,2,4,45666
4772,1000569,3,2,16836
4773,1000569,4,11,26110
4774,1000569,5,44,272010
4775,1000569,8,2,15760
4776,1000570,1,21,276776
4777,1000570,11,1,4705
4778,1000570,14,3,37185
4779,1000570,2,8,81919
4780,1000570,3,19,189806
4781,1000570,4,2,4230
4782,1000570,5,26,161283
4783,1000570,6,5,81428
4784,1000570,8,58,380568
4785,1000571,1,30,421061
4786,1000571,10,1,23233
4787,1000571,11,3,9069
4788,1000571,13,2,1521
4789,1000571,15,4,60363
4790,1000571,16,1,20444
4791,1000571,2,7,84584
4792,1000571,3,2,21659
4793,1000571,4,2,3622
4794,1000571,5,7,45951
4795,1000571,6,5,73765
4796,1000571,8,5,33982
4797,1000572,1,2,27259
4798,1000572,2,1,6522
4799,1000572,3,1,5379
4800,1000572,4,1,2108
4801,1000572,5,2,7202
4802,1000572,8,2,12190
4803,1000573,1,6,73891
4804,1000573,13,2,1873
4805,1000573,2,1,16131
4806,1000573,6,3,52419
4807,1000573,8,10,71831
4808,1000574,2,1,13293
4809,1000574,3,1,10954
4810,1000574,5,2,17338
4811,1000574,6,3,61009
4812,1000574,8,4,29738
4813,1000575,1,53,778500
4814,1000575,10,1,9991
4815,1000575,12,1,1388
4816,1000575,13,1,759
4817,1000575,15,1,8586
4818,1000575,2,3,42311
4819,1000575,3,3,26999
4820,1000575,5,22,133342
4821,1000575,6,2,28907
4822,1000575,8,7,46065
4823,1000576,1,10,150451
4824,1000576,10,1,18654
4825,1000576,2,4,58591
4826,1000576,3,2,21996
4827,1000576,4,1,2777
4828,1000576,5,7,46856
4829,1000576,8,11,83522
4830,1000577,1,24,435126
4831,1000577,13,2,1891
4832,1000577,3,2,27258
4833,1000577,5,39,307001
4834,1000577,6,6,121054
4835,1000577,8,11,103215
4836,1000578,1,3,47216
4837,1000578,16,1,12625
4838,1000578,5,5,35227
4839,1000578,6,3,53566
4840,1000578,8,1,5964
4841,1000579,1,13,194596
4842,1000579,13,1,774
4843,1000579,15,1,13146
4844,1000579,2,1,12905
4845,1000579,5,20,133780
4846,1000579,8,2,15745
4847,1000580,1,12,144098
4848,1000580,15,1,12459
4849,1000580,2,2,32125
4850,1000580,5,2,8858
4851,1000580,6,2,20395
4852,1000580,7,1,12815
4853,1000580,8,4,29936
4854,1000581,1,6,86248
4855,1000581,11,1,3191
4856,1000581,14,1,11540
4857,1000581,2,2,26053
4858,1000581,3,1,10784
4859,1000581,4,2,4170
4860,1000581,5,14,92917
4861,1000581,8,6,47408
4862,1000582,1,7,123918
4863,1000582,11,4,21244
4864,1000582,15,1,16877
4865,1000582,16,4,81484
4866,1000582,2,1,16002
4867,1000582,3,3,34919
4868,1000582,5,18,131320
4869,1000582,8,7,61193
4870,1000583,1,21,315249
4871,1000583,10,3,65837
4872,1000583,11,4,21338
4873,1000583,12,3,4898
4874,1000583,13,2,1865
4875,1000583,16,1,16804
4876,1000583,2,4,48970
4877,1000583,3,10,118710
4878,1000583,4,1,3544
4879,1000583,5,24,141232
4880,1000583,6,4,68702
4881,1000583,8,23,187692
4882,1000584,1,5,85117
4883,1000584,16,1,16282
4884,1000584,2,1,15870
4885,1000584,5,3,17486
4886,1000584,6,2,36627
4887,1000584,8,9,81399
4888,1000585,1,26,336573
4889,1000585,11,2,9349
4890,1000585,13,1,560
4891,1000585,15,4,59810
4892,1000585,18,1,3101
4893,1000585,2,8,91781
4894,1000585,3,13,132922
4895,1000585,4,2,5582
4896,1000585,5,14,92927
4897,1000585,6,5,81528
4898,1000585,7,1,16941
4899,1000585,8,8,53957
4900,1000586,1,7,131032
4901,1000586,10,1,23237
4902,1000586,15,1,16662
4903,1000586,2,2,25857
4904,1000586,3,2,26588
4905,1000586,5,2,14145
4906,1000586,8,1,8019
4907,1000587,1,9,106061
4908,1000587,10,1,19044
4909,1000587,11,4,22714
4910,1000587,15,2,22026
4911,1000587,16,2,24565
4912,1000587,2,10,89134
4913,1000587,3,3,21550
4914,1000587,4,2,4311
4915,1000587,5,106,594019
4916,1000587,6,11,154693
4917,1000587,7,5,87932
4918,1000587,8,44,217468
4919,1000588,1,30,435568
4920,1000588,10,5,108095
4921,1000588,11,5,27162
4922,1000588,12,4,6261
4923,1000588,13,7,5510
4924,1000588,14,2,26011
4925,1000588,15,2,42411
4926,1000588,16,7,103594
4927,1000588,18,1,2382
4928,1000588,2,5,64436
4929,1000588,3,6,67193
4930,1000588,4,5,11890
4931,1000588,5,82,584334
4932,1000588,6,10,164050
4933,1000588,7,2,28946
4934,1000588,8,88,761692
4935,1000589,1,2,38772
4936,1000589,18,1,3800
4937,1000589,2,1,16265
4938,1000589,3,3,32565
4939,1000589,5,9,58341
4940,1000589,8,1,7990
4941,1000590,1,5,66945
4942,1000590,11,1,6090
4943,1000590,15,1,8486
4944,1000590,16,1,20840
4945,1000590,18,1,3829
4946,1000590,3,3,32295
4947,1000590,4,2,7068
4948,1000590,5,28,205244
4949,1000590,6,9,150298
4950,1000590,7,8,149005
4951,1000590,8,39,320885
4952,1000591,1,19,230450
4953,1000591,10,3,61621
4954,1000591,11,3,16759
4955,1000591,13,5,3810
4956,1000591,15,1,17182
4957,1000591,16,3,41709
4958,1000591,18,1,3085
4959,1000591,2,4,36187
4960,1000591,4,1,2053
4961,1000591,5,41,173243
4962,1000591,6,3,53412
4963,1000591,7,5,82976
4964,1000591,8,41,324081
4965,1000592,1,10,174255
4966,1000592,2,1,13247
4967,1000592,5,1,6957
4968,1000592,6,2,40413
4969,1000593,1,2,19054
4970,1000593,3,1,8021
4971,1000593,5,11,76229
4972,1000593,6,2,28798
4973,1000593,8,35,262966
4974,1000594,1,5,66188
4975,1000594,12,3,5241
4976,1000594,13,1,204
4977,1000594,2,1,9609
4978,1000594,5,67,516166
4979,1000594,8,12,107115
4980,1000595,1,12,156239
4981,1000595,16,1,20300
4982,1000595,3,1,10598
4983,1000595,4,2,4833
4984,1000595,5,22,140429
4985,1000595,6,5,89288
4986,1000595,8,14,121566
4987,1000596,1,6,62717
4988,1000596,11,1,3074
4989,1000596,15,1,8623
4990,1000596,16,1,12786
4991,1000596,3,3,23921
4992,1000596,4,1,3467
4993,1000596,5,4,22964
4994,1000596,8,5,26046
4995,1000597,1,4,66918
4996,1000597,10,1,23865
4997,1000597,11,1,5920
4998,1000597,16,2,32982
4999,1000597,4,1,2801
5000,1000597,5,14,114574
5001,1000597,8,8,75511
5002,1000598,1,6,77556
5003,1000598,11,2,6153
5004,1000598,15,1,9122
5005,1000598,16,1,12312
5006,1000598,3,1,10934
5007,1000598,5,3,17598
5008,1000598,6,1,12560
5009,1000598,8,2,13945
5010,1000599,1,1,11583
5011,1000599,10,1,14354
5012,1000599,3,1,2977
5013,1000599,5,3,22744
5014,1000599,6,2,32808
5015,1000599,8,9,79448
5016,1000600,11,1,4568
5017,1000600,16,1,20888
5018,1000600,2,2,22738
5019,1000600,5,8,54628
5020,1000600,6,1,12123
5021,1000600,8,3,23742
5022,1000601,1,36,405434
5023,1000601,10,2,37477
5024,1000601,11,15,80395
5025,1000601,13,4,2657
5026,1000601,15,4,59300
5027,1000601,16,3,49768
5028,1000601,2,8,85809
5029,1000601,3,8,65211
5030,1000601,4,5,11334
5031,1000601,5,69,373436
5032,1000601,6,8,106463
5033,1000601,7,5,75735
5034,1000601,8,43,280334
5035,1000601,9,1,14273
5036,1000602,1,34,420115
5037,1000602,10,2,38096
5038,1000602,11,14,63858
5039,1000602,13,1,214
5040,1000602,15,10,136984
5041,1000602,2,8,107663
5042,1000602,4,2,7042
5043,1000602,5,7,44086
5044,1000602,6,1,16598
5045,1000602,8,7,54303
5046,1000602,9,1,23196
5047,1000603,1,19,268058
5048,1000603,2,1,6646
5049,1000603,4,1,2070
5050,1000603,5,10,59548
5051,1000603,8,5,39694
5052,1000604,1,112,1402289
5053,1000604,10,1,14380
5054,1000604,11,3,9280
5055,1000604,13,1,580
5056,1000604,15,5,60440
5057,1000604,16,4,57716
5058,1000604,2,3,26530
5059,1000604,3,2,21654
5060,1000604,4,1,1440
5061,1000604,5,27,141576
5062,1000604,6,1,12477
5063,1000604,8,10,58396
5064,1000605,1,14,223316
5065,1000605,10,1,23368
5066,1000605,11,4,22818
5067,1000605,13,2,1892
5068,1000605,15,2,29778
5069,1000605,16,4,74001
5070,1000605,2,6,78181
5071,1000605,3,2,26891
5072,1000605,4,1,2075
5073,1000605,5,12,72612
5074,1000605,6,2,28559
5075,1000605,8,13,116878
5076,1000606,1,3,46212
5077,1000606,2,1,16088
5078,1000606,3,2,26863
5079,1000606,4,5,13470
5080,1000606,5,10,78892
5081,1000607,1,2,38745
5082,1000607,5,2,17691
5083,1000607,6,1,20035
5084,1000607,8,5,39548
5085,1000608,1,25,318477
5086,1000608,11,14,71325
5087,1000608,13,1,385
5088,1000608,16,1,12545
5089,1000608,18,2,6109
5090,1000608,5,26,149690
5091,1000608,6,4,53475
5092,1000608,7,1,12588
5093,1000608,8,15,93960
5094,1000609,1,20,359653
5095,1000609,13,1,741
5096,1000609,2,2,29134
5097,1000609,5,1,5326
5098,1000609,8,3,23632
5099,1000610,1,20,261761
5100,1000610,10,1,23047
5101,1000610,11,1,4592
5102,1000610,15,2,25622
5103,1000610,2,3,20338
5104,1000610,3,3,40823
5105,1000610,4,3,6392
5106,1000610,5,11,58294
5107,1000610,6,4,53629
5108,1000610,8,20,154934
5109,1000610,9,1,22719
5110,1000611,1,21,310384
5111,1000611,11,1,6165
5112,1000611,16,3,50115
5113,1000611,2,1,16437
5114,1000611,3,5,54484
5115,1000611,4,1,2178
5116,1000611,5,15,102270
5117,1000611,6,4,69154
5118,1000611,8,21,167601
5119,1000612,1,9,135357
5120,1000612,11,1,4545
5121,1000612,16,1,12694
5122,1000612,2,2,25695
5123,1000612,3,2,21676
5124,1000612,5,5,35340
5125,1000612,6,1,20528
5126,1000612,8,7,48133
5127,1000613,1,8,104739
5128,1000613,16,1,16834
5129,1000613,2,1,9647
5130,1000613,3,2,24688
5131,1000613,5,17,102061
5132,1000613,6,1,20645
5133,1000613,7,1,12873
5134,1000613,8,18,115298
5135,1000615,1,29,452957
5136,1000615,10,2,42065
5137,1000615,11,1,6157
5138,1000615,2,1,13296
5139,1000615,3,2,26591
5140,1000615,5,9,68427
5141,1000615,6,2,32377
5142,1000615,7,1,20948
5143,1000615,8,6,45484
5144,1000616,1,9,139331
5145,1000616,12,1,1426
5146,1000616,16,1,20503
5147,1000616,2,2,20229
5148,1000616,3,3,35224
5149,1000616,5,4,24403
5150,1000616,6,2,29087
5151,1000616,8,4,33973
5152,1000617,1,3,46500
5153,1000617,13,1,751
5154,1000617,2,1,16115
5155,1000617,5,4,28013
5156,1000617,8,6,47207
5157,1000618,1,6,90521
5158,1000618,11,7,23283
5159,1000618,16,1,12118
5160,1000618,2,1,13261
5161,1000618,4,1,1437
5162,1000618,5,8,49337
5163,1000618,8,5,37531
5164,1000619,1,3,34838
5165,1000619,3,1,5382
5166,1000619,5,12,91188
5167,1000619,8,1,5867
5168,1000620,1,20,242977
5169,1000620,10,1,19073
5170,1000620,15,2,18154
5171,1000620,16,1,4611
5172,1000620,2,1,13011
5173,1000620,3,4,48771
5174,1000620,4,3,5552
5175,1000620,5,53,291457
5176,1000620,6,8,97667
5177,1000620,8,1,9821
5178,1000622,1,3,50224
5179,1000622,10,1,14411
5180,1000622,16,1,12333
5181,1000622,2,1,15944
5182,1000622,3,1,10632
5183,1000622,4,1,2113
5184,1000622,5,9,59911
5185,1000622,6,4,68830
5186,1000622,7,1,16509
5187,1000622,8,18,143362
5188,1000623,1,39,587567
5189,1000623,10,1,23185
5190,1000623,11,1,7649
5191,1000623,18,2,6113
5192,1000623,2,5,64869
5193,1000623,3,8,100184
5194,1000623,4,1,3501
5195,1000623,5,19,140337
5196,1000623,6,2,40086
5197,1000623,7,1,16811
5198,1000623,8,9,75717
5199,1000624,1,58,843831
5200,1000624,10,3,60271
5201,1000624,11,8,33419
5202,1000624,12,1,1733
5203,1000624,13,2,1529
5204,1000624,15,3,38121
5205,1000624,16,6,98156
5206,1000624,17,2,23663
5207,1000624,18,2,6848
5208,1000624,2,13,150184
5209,1000624,3,4,37903
5210,1000624,5,46,302391
5211,1000624,6,4,73189
5212,1000624,7,1,16818
5213,1000624,8,58,437593
5214,1000625,1,1,11412
5215,1000625,12,1,1753
5216,1000625,2,1,16059
5217,1000625,5,6,40557
5218,1000625,6,2,20320
5219,1000625,8,10,77785
5220,1000626,1,17,255473
5221,1000626,18,1,3056
5222,1000626,2,2,28905
5223,1000626,3,8,80678
5224,1000626,5,5,40374
5225,1000626,6,4,65430
5226,1000626,8,3,25296
5227,1000627,1,6,62531
5228,1000627,10,1,23720
5229,1000627,15,1,8985
5230,1000627,2,6,78446
5231,1000627,4,1,3423
5232,1000627,5,6,44129
5233,1000627,8,2,13975
5234,1000628,1,1,11671
5235,1000628,11,1,4688
5236,1000628,2,1,16031
5237,1000628,3,1,13528
5238,1000628,4,1,2856
5239,1000628,5,21,141949
5240,1000629,1,8,90291
5241,1000629,11,2,3065
5242,1000629,2,27,350621
5243,1000629,3,32,307300
5244,1000629,4,32,78996
5245,1000629,5,16,62281
5246,1000629,6,3,29457
5247,1000629,8,7,41775
5248,1000629,9,1,18360
5249,1000630,1,4,58569
5250,1000630,11,1,6139
5251,1000630,12,3,4852
5252,1000630,16,1,16256
5253,1000630,2,1,12953
5254,1000630,3,1,13647
5255,1000630,4,1,3534
5256,1000630,5,32,223574
5257,1000630,6,1,16660
5258,1000630,8,21,176477
5259,1000631,1,30,460715
5260,1000631,10,2,38058
5261,1000631,11,9,43387
5262,1000631,12,3,3864
5263,1000631,13,3,2096
5264,1000631,15,1,12755
5265,1000631,16,4,65915
5266,1000631,2,19,214525
5267,1000631,3,5,67543
5268,1000631,4,2,6971
5269,1000631,5,55,361700
5270,1000631,6,7,120959
5271,1000631,8,39,311185
5272,1000632,1,10,148391
5273,1000632,2,2,26385
5274,1000632,5,3,15977
5275,1000632,8,1,8132
5276,1000633,1,7,81981
5277,1000633,16,1,16207
5278,1000633,2,1,6886
5279,1000633,5,8,54433
5280,1000633,6,3,52941
5281,1000633,8,8,63409
5282,1000634,1,4,66039
5283,1000634,12,1,1716
5284,1000634,2,5,67745
5285,1000634,3,19,203348
5286,1000634,4,13,35273
5287,1000634,5,4,23130
5288,1000635,1,3,54374
5289,1000635,10,2,42464
5290,1000635,12,6,9075
5291,1000635,2,1,13223
5292,1000635,3,2,26947
5293,1000635,5,23,168618
5294,1000635,6,6,94456
5295,1000635,8,42,355293
5296,1000636,1,28,459653
5297,1000636,10,1,23809
5298,1000636,11,12,72464
5299,1000636,2,3,29217
5300,1000636,3,1,10869
5301,1000636,4,1,2823
5302,1000636,5,5,38715
5303,1000636,6,1,16062
5304,1000636,8,3,23987
5305,1000637,1,41,582070
5306,1000637,10,2,37636
5307,1000637,11,21,113712
5308,1000637,12,3,4555
5309,1000637,15,3,30809
5310,1000637,16,3,37816
5311,1000637,17,1,13251
5312,1000637,18,2,5412
5313,1000637,2,18,199500
5314,1000637,3,21,230072
5315,1000637,4,6,14830
5316,1000637,5,31,200122
5317,1000637,6,1,16396
5318,1000637,8,45,364242
5319,1000637,9,1,9337
5320,1000638,1,14,244107
5321,1000638,11,1,1761
5322,1000638,15,1,8636
5323,1000638,16,1,16530
5324,1000638,2,6,77822
5325,1000638,4,1,3526
5326,1000638,5,15,107164
5327,1000638,6,1,16079
5328,1000638,8,6,45650
5329,1000638,9,1,18618
5330,1000639,1,77,1111468
5331,1000639,11,5,24228
5332,1000639,12,5,5952
5333,1000639,13,1,763
5334,1000639,15,1,16664
5335,1000639,16,5,67162
5336,1000639,17,1,10668
5337,1000639,18,3,9236
5338,1000639,2,23,262449
5339,1000639,3,19,176377
5340,1000639,4,8,21115
5341,1000639,5,29,187085
5342,1000639,6,1,16278
5343,1000639,8,38,296191
5344,1000640,1,1,15462
5345,1000640,16,1,20451
5346,1000640,4,1,3467
5347,1000640,5,2,10653
5348,1000640,6,1,20346
5349,1000640,8,7,61130
5350,1000641,1,11,163678
5351,1000641,2,8,113549
5352,1000641,3,3,37782
5353,1000641,4,1,2750
5354,1000641,5,28,195824
5355,1000641,6,1,12414
5356,1000641,7,1,20500
5357,1000641,8,20,157739
5358,1000642,1,2,27140
5359,1000642,11,1,7429
5360,1000642,13,1,938
5361,1000642,14,1,11173
5362,1000642,15,1,17202
5363,1000642,16,1,20737
5364,1000642,2,1,16504
5365,1000642,5,1,7087
5366,1000642,6,1,16636
5367,1000642,8,8,56103
5368,1000643,1,4,31222
5369,1000643,10,1,18766
5370,1000643,15,1,4851
5371,1000643,16,3,21745
5372,1000643,2,1,13184
5373,1000643,3,2,16209
5374,1000643,4,1,2173
5375,1000643,5,15,74902
5376,1000643,8,10,48141
5377,1000644,1,14,201663
5378,1000644,10,2,47045
5379,1000644,11,1,1565
5380,1000644,15,3,55509
5381,1000644,16,1,4271
5382,1000644,17,1,2616
5383,1000644,3,3,16739
5384,1000644,5,18,102526
5385,1000644,6,2,24717
5386,1000644,8,19,95198
5387,1000645,1,3,50007
5388,1000645,10,1,23395
5389,1000645,13,1,748
5390,1000645,2,1,16142
5391,1000645,3,1,13219
5392,1000645,5,11,85775
5393,1000645,6,3,49368
5394,1000645,7,1,20599
5395,1000645,8,5,47397
5396,1000646,1,76,1134621
5397,1000646,10,4,70763
5398,1000646,12,1,1426
5399,1000646,13,1,961
5400,1000646,15,1,17026
5401,1000646,16,1,16640
5402,1000646,17,3,31569
5403,1000646,18,2,5463
5404,1000646,2,7,90700
5405,1000646,3,2,21715
5406,1000646,4,1,3441
5407,1000646,5,20,140422
5408,1000646,6,6,90130
5409,1000646,8,25,199422
5410,1000647,1,67,808875
5411,1000647,2,2,16224
5412,1000647,4,4,8570
5413,1000647,5,53,328850
5414,1000647,7,1,16384
5415,1000647,8,1,9854
5416,1000648,1,15,236843
5417,1000648,11,2,10696
5418,1000648,16,4,57980
5419,1000648,18,1,3131
5420,1000648,2,2,20037
5421,1000648,3,4,40581
5422,1000648,5,38,244242
5423,1000648,6,3,61193
5424,1000648,7,1,16962
5425,1000648,8,29,216554
5426,1000649,1,19,261550
5427,1000649,10,1,23258
5428,1000649,11,4,16707
5429,1000649,15,3,54573
5430,1000649,16,1,20260
5431,1000649,2,1,3512
5432,1000649,4,1,1420
5433,1000649,5,6,26895
5434,1000649,6,1,16181
5435,1000649,8,5,45390
5436,1000650,1,20,301418
5437,1000650,2,3,32639
5438,1000650,5,3,19420
5439,1000651,1,98,1302334
5440,1000651,10,4,84898
5441,1000651,11,18,80525
5442,1000651,12,2,3146
5443,1000651,13,3,1915
5444,1000651,15,4,64412
5445,1000651,17,1,7787
5446,1000651,18,4,12928
5447,1000651,2,14,187542
5448,1000651,3,4,43451
5449,1000651,4,1,2837
5450,1000651,5,101,597450
5451,1000651,6,7,118296
5452,1000651,8,19,164549
5453,1000651,9,1,18757
5454,1000652,1,29,321571
5455,1000652,10,2,23806
5456,1000652,11,10,32659
5457,1000652,13,2,1130
5458,1000652,15,1,8485
5459,1000652,16,6,75950
5460,1000652,2,2,13845
5461,1000652,5,5,29846
5462,1000652,6,7,102083
5463,1000652,8,12,70918
5464,1000653,1,1,7859
5465,1000653,5,5,38737
5466,1000653,8,8,65060
5467,1000654,1,47,589209
5468,1000654,13,1,743
5469,1000654,16,7,91912
5470,1000654,2,1,9809
5471,1000654,5,20,131906
5472,1000654,6,3,53077
5473,1000654,8,35,248846
5474,1000655,1,26,275418
5475,1000655,2,3,16848
5476,1000655,3,3,24504
5477,1000655,4,5,8510
5478,1000655,5,100,456381
5479,1000655,6,5,54216
5480,1000655,7,8,137683
5481,1000655,8,76,442512
5482,1000656,1,8,123881
5483,1000656,10,2,37600
5484,1000656,11,4,25256
5485,1000656,12,3,4183
5486,1000656,13,1,958
5487,1000656,14,1,15189
5488,1000656,15,4,72185
5489,1000656,16,3,45603
5490,1000656,2,5,77775
5491,1000656,3,5,48532
5492,1000656,4,2,5611
5493,1000656,5,20,147003
5494,1000656,6,1,12716
5495,1000656,8,34,255892
5496,1000657,1,1,19626
5497,1000657,16,1,20618
5498,1000657,3,2,21576
5499,1000657,5,12,85622
5500,1000657,6,1,20181
5501,1000657,8,14,113618
5502,1000658,1,11,125586
5503,1000658,11,1,4674
5504,1000658,13,2,1142
5505,1000658,14,1,14610
5506,1000658,15,1,12869
5507,1000658,16,2,24825
5508,1000658,2,1,9698
5509,1000658,3,3,29926
5510,1000658,4,3,7716
5511,1000658,5,27,157857
5512,1000658,8,7,47736
5513,1000659,1,8,112012
5514,1000659,10,1,9717
5515,1000659,2,1,16292
5516,1000659,4,1,3519
5517,1000659,5,7,38583
5518,1000659,6,2,32386
5519,1000659,8,45,329367
